id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
3553;Carmelita del Pino;F;1948-06-12;San Martín de Porres;2023-01-11;Sin Programa
3554;Nicanor Barón Noriega;M;1982-10-24;Santiago de Surco;2023-11-05;Sin Programa
3555;Fabián Fábregas Gomez;M;1987-05-13;Comas;2023-02-01;Sin Programa
3556;Emilio Carreras Figueras;M;1980-12-27;San Juan de Lurigancho;2023-12-04;Sin Programa
3557;Leticia Segovia Albero;F;1967-07-13;Breña;2023-05-25;Bronce
3558;Viviana Gracia-Francisco;F;1970-07-23;Santiago de Surco;2023-06-27;Sin Programa
3559;Natalia Aparicio Pujadas;F;1973-09-02;Jesús María;2023-07-15;Plata
3560;Fidel Vera Bautista;M;1959-01-31;La Molina;2023-11-16;Plata
3561;Manola Bernad Barba;F;1968-06-01;Chorrillos;2023-05-22;Bronce
3562;Margarita de Hierro;F;1936-11-05;San Juan de Lurigancho;2023-05-30;Bronce
3563;Sabas España Hierro;M;1977-10-15;San Isidro;2023-05-07;Sin Programa
3564;Nuria Sastre Elías;F;1937-01-03;Miraflores;2023-03-31;Bronce
3565;Marco Larrañaga Lobato;M;1974-06-19;Villa El Salvador;2023-09-15;Bronce
3566;Perlita Falcón Bartolomé;F;1936-11-30;Breña;2023-11-15;Bronce
3567;Juan Carlos Mateo Barrera;M;1981-04-05;Pueblo Libre;2023-11-13;Bronce
3568;Corona Hervás Tejada;F;1997-09-29;Surco;2024-01-22;Oro
3569;Augusto de Montaña;M;1975-08-28;Lince;2023-03-02;Bronce
3570;Clímaco Tejera Carnero;M;1941-02-01;San Martín de Porres;2023-09-30;Bronce
3571;Anna del Figueroa;F;2001-02-26;Comas;2023-07-30;Sin Programa
3572;Macarena Garrido Torrens;F;1986-07-03;Magdalena del Mar;2023-12-29;Bronce
3573;Mariana Agustí Ropero;F;1971-05-20;Magdalena del Mar;2023-10-03;Sin Programa
3574;Plácido Salas Ferreras;M;1976-12-28;Breña;2023-11-13;Bronce
3575;Samuel Maximino Sastre Abascal;M;1943-11-02;Sin Especificar;2023-07-10;Sin Programa
3576;Priscila Ramírez Lillo;F;1977-08-13;Los Olivos;2023-12-10;Sin Programa
3577;Maximiano de Mulet;M;1962-01-22;Comas;2023-08-29;Bronce
3578;Julie Vilar-Luz;F;1951-02-26;Sin Especificar;2023-05-03;Bronce
3579;Eligio Ibarra Nogueira;M;1974-09-30;Independencia;2023-02-08;Sin Programa
3580;Norberto Vaquero Mendizábal;M;1967-12-26;San Isidro;2023-09-19;Sin Programa
3581;Aurelia de Torrent;F;1958-12-09;San Juan de Lurigancho;2023-10-26;Sin Programa
3582;Esther Vergara Sosa;F;1966-12-25;Lince;2023-06-05;Plata
3583;Candelas de Bastida;F;1966-11-14;San Isidro;2023-12-18;Bronce
3584;Nerea Mayo;F;1984-12-07;Pueblo Libre;2023-07-17;Sin Programa
3585;Ángela Salazar Noriega;F;1943-06-25;La Molina;2023-04-16;Bronce
3586;Sandra España-Ferrer;F;1949-09-16;Rímac;2023-10-10;Sin Programa
3587;Rafaela Guardiola Garcés;F;1983-01-16;San Juan de Lurigancho;2023-04-30;Plata
3588;Leyre Mayoral Montero;F;1950-10-22;Sin Especificar;2023-06-05;Bronce
3589;Jovita Calderon-Marín;F;1946-08-02;Sin Especificar;2023-08-29;Sin Programa
3590;Cruz Lucho Cortes Morante;M;1946-04-23;Chorrillos;2023-02-14;Plata
3591;Celia Prieto Duarte;F;1939-07-30;Independencia;2023-12-19;Bronce
3592;Marcos Crespo Morell;M;1996-09-19;Lince;2023-11-13;Sin Programa
3593;Jordi Riera-Leon;M;1956-08-05;Breña;2023-03-26;Sin Programa
3594;Úrsula Jódar Suarez;F;1938-12-01;Miraflores;2023-09-16;Sin Programa
3595;Flora Coca Medina;F;1952-05-03;Chorrillos;2023-09-03;Oro
3596;Prudencio Otero Miró;M;1963-03-06;Jesús María;2023-06-04;Sin Programa
3597;Fabio del Pozuelo;M;2006-10-12;Pueblo Libre;2023-09-11;Sin Programa
3598;Adela Quintero;F;1962-02-11;Magdalena del Mar;2023-03-27;Sin Programa
3599;Guadalupe Otero Chaves;F;1966-11-06;San Isidro;2023-04-08;Sin Programa
3600;Raquel del Aliaga;F;1982-02-27;Ate;2023-12-13;Sin Programa
3601;Claudia Jaén Mariño;F;1943-03-17;Breña;2023-05-15;Oro
3602;Aitana Montserrat Roma;F;1973-05-24;Comas;2023-08-24;Plata
3603;Eufemia Flores;F;2001-09-16;San Borja;2023-12-01;Plata
3604;Martin Vaquero Sacristán;M;1986-11-25;San Miguel;2023-12-08;Bronce
3605;Ascensión Benavente Herrero;F;1992-02-25;Chorrillos;2023-01-25;Sin Programa
3606;Eufemia Tena Soriano;F;1938-09-26;Ate;2024-01-01;Sin Programa
3607;Reyna Porta Torrens;F;1981-07-25;Rímac;2023-03-08;Sin Programa
3608;Elisa Perez Barranco;F;1988-04-02;Lince;2023-04-17;Sin Programa
3609;Amor Noriega Llorente;F;1975-12-11;Surco;2023-08-16;Bronce
3610;Flora Ríos-Luís;F;1994-07-31;Los Olivos;2023-05-11;Plata
3611;Jonatan Cañizares Benavent;M;1964-11-04;Jesús María;2023-03-30;Plata
3612;Remedios Riba Cordero;F;1991-08-02;Lince;2023-07-31;Bronce
3613;Macario Martínez Folch;M;1939-08-03;La Molina;2023-03-04;Sin Programa
3614;Arsenio Ríos-Higueras;M;1943-08-27;Santiago de Surco;2024-01-29;Oro
3615;Maribel Juliá Manuel;F;1961-07-06;San Borja;2023-08-24;Sin Programa
3616;Berta Bayo Mir;F;1988-01-21;Surco;2023-01-06;Sin Programa
3617;Yolanda Salmerón Garmendia;F;1977-03-01;Magdalena del Mar;2023-05-17;Oro
3618;Felipe Solís Goñi;M;1965-05-03;Lince;2023-12-15;Sin Programa
3619;Gerardo del Flor;M;1941-06-19;Comas;2023-05-23;Bronce
3620;Edu Alvarado Checa;M;2003-09-20;San Martín de Porres;2023-11-19;Plata
3621;Miguela Reig Roma;F;1966-08-22;Breña;2023-03-03;Bronce
3622;Samuel Torrecilla;M;1963-12-24;La Molina;2023-08-19;Sin Programa
3623;Selena Álvaro Barrena;F;2005-01-05;San Isidro;2023-05-17;Sin Programa
3624;Florentina Alegre-Ruiz;F;1977-07-10;Sin Especificar;2024-01-28;Bronce
3625;Ligia Morillo Téllez;F;1971-01-10;Pueblo Libre;2023-01-21;Bronce
3626;Maricela Múgica Bautista;F;1974-03-18;Comas;2023-10-05;Plata
3627;Lorenzo Briones Capdevila;M;1936-10-05;San Miguel;2023-05-04;Sin Programa
3628;Candela Vilanova-Bonilla;F;1981-06-30;Villa El Salvador;2023-06-20;Bronce
3629;Ámbar Josefina Farré Beltran;F;1991-01-22;Magdalena del Mar;2023-02-14;Sin Programa
3630;Salomé Lluch;F;1959-02-28;Miraflores;2023-11-23;Bronce
3631;Jaime de Murillo;M;1937-06-01;Comas;2023-08-03;Sin Programa
3632;Ciriaco Nicolás Santiago;M;1985-12-24;Sin Especificar;2023-02-13;Plata
3633;Reyna Rosell-Almazán;F;1994-07-02;Sin Especificar;2023-05-13;Bronce
3634;Maricela Marin;F;1969-07-29;San Isidro;2023-01-27;Plata
3635;Matilde Porta Alfonso;F;2004-04-20;Barranco;2023-08-04;Sin Programa
3636;Daniel Mora Roldán;M;1990-04-15;Sin Especificar;2024-01-27;Sin Programa
3637;Efraín Gisbert Morera;M;1940-02-22;San Martín de Porres;2023-07-19;Bronce
3638;Jesusa Fonseca-Pacheco;F;1952-06-28;Los Olivos;2023-12-16;Plata
3639;Carmelo Ciríaco Colomer Fábregas;M;1972-12-24;San Juan de Lurigancho;2023-12-23;Sin Programa
3640;Carolina Cabrero Amo;F;1941-02-28;Independencia;2023-10-02;Plata
3641;Marcial Ariza-Castejón;M;1999-11-24;Los Olivos;2023-09-19;Sin Programa
3642;Febe Bayón-Morán;F;1968-04-20;Santiago de Surco;2023-09-14;Plata
3643;Áurea Grau Gallardo;F;1999-09-06;Magdalena del Mar;2023-02-16;Bronce
3644;Encarnacion Cárdenas Rodrigo;F;1988-12-01;Sin Especificar;2023-09-01;Plata
3645;Cruz Gaya Padilla;F;1988-06-18;San Borja;2024-01-04;Sin Programa
3646;Bruno Sabater Casal;M;1977-04-10;Barranco;2023-11-16;Sin Programa
3647;Alba Saldaña;F;1989-01-13;Breña;2023-08-10;Sin Programa
3648;Goyo Avilés Salvador;M;1967-08-05;La Molina;2023-12-14;Sin Programa
3649;Heraclio de Fuster;M;1958-05-30;Breña;2023-02-24;Plata
3650;Marta Casanovas;F;1941-08-09;Villa El Salvador;2023-03-28;Sin Programa
3651;Carmelita Velázquez Villalonga;F;1993-05-22;Surco;2023-05-03;Sin Programa
3652;Candelas Gallego Carreño;F;1994-01-06;La Molina;2024-01-05;Sin Programa
3653;Raimundo del Moliner;M;1999-07-29;San Juan de Lurigancho;2023-03-10;Sin Programa
3654;Celestina Gallo;F;1986-08-25;Jesús María;2023-01-07;Sin Programa
3655;Rosalía Vendrell Palomares;F;1982-02-07;Pueblo Libre;2023-06-25;Sin Programa
3656;Dominga de Saura;F;1942-07-18;Independencia;2023-10-02;Plata
3657;Abraham Pinto Rivera;M;1965-05-09;Breña;2023-02-05;Oro
3658;Tecla Cabo;F;1949-10-28;Los Olivos;2023-11-24;Sin Programa
3659;Fernanda Menendez Bas;F;1958-12-19;Jesús María;2023-11-22;Sin Programa
3660;Susana Mas;F;1960-03-11;Ate;2023-09-04;Bronce
3661;Odalys Blasco Porta;F;1986-02-14;San Martín de Porres;2023-07-29;Bronce
3662;Adán del Morales;M;1998-05-05;San Martín de Porres;2023-01-24;Bronce
3663;Bibiana Ibarra Elías;F;1982-06-06;San Martín de Porres;2023-05-31;Plata
3664;Adalberto Bernardo Villena Cortés;M;2006-01-18;Chorrillos;2023-07-20;Sin Programa
3665;Ovidio Soriano Arias;M;1990-12-15;Villa El Salvador;2023-12-31;Sin Programa
3666;María Gallego Marcos;F;1962-08-05;San Juan de Lurigancho;2023-10-15;Plata
3667;Martin Ribera Criado;M;1944-07-30;Los Olivos;2023-02-13;Bronce
3668;Carmela Díaz;F;1975-02-05;Los Olivos;2024-01-31;Sin Programa
3669;Bárbara Escudero-Patiño;F;1977-01-25;San Borja;2023-08-03;Sin Programa
3670;Rubén Cámara Andrés;M;1996-10-19;Independencia;2023-08-11;Oro
3671;Clara del Quintanilla;F;1948-02-22;San Borja;2023-08-16;Sin Programa
3672;Wálter Lara Montesinos;M;1947-06-09;San Isidro;2023-05-29;Sin Programa
3673;Rita Amigó Mármol;F;1981-12-07;Breña;2023-10-16;Sin Programa
3674;Victor Sosa Aramburu;M;1943-05-22;Magdalena del Mar;2023-01-27;Sin Programa
3675;Yago Ramón Artigas;M;1946-04-21;San Martín de Porres;2023-04-10;Bronce
3676;Florinda Zapata-Doménech;F;1980-07-08;Sin Especificar;2023-05-13;Sin Programa
3677;Armida Alcolea Oller;F;1949-11-23;La Molina;2024-01-02;Bronce
3678;Arturo Rivas Batalla;M;1985-10-28;Los Olivos;2023-04-05;Plata
3679;Jordán Sobrino Ribes;M;1937-05-03;Barranco;2023-02-05;Sin Programa
3680;Isabela Cañizares-Abascal;F;1957-08-17;Miraflores;2023-02-14;Bronce
3681;Jordán Soria Jimenez;M;1949-04-28;Villa El Salvador;2023-03-21;Sin Programa
3682;Etelvina Pavón Bárcena;F;1966-09-11;Miraflores;2023-06-21;Plata
3683;Leire de Casas;F;1964-06-08;Pueblo Libre;2023-11-04;Bronce
3684;José Ángel Castilla Clavero;M;1984-03-01;Independencia;2023-06-12;Sin Programa
3685;Narciso Blanca Bustamante;M;1941-09-13;San Martín de Porres;2023-08-17;Sin Programa
3686;Epifanio Calzada;M;2004-01-27;Villa El Salvador;2023-06-15;Plata
3687;Daniel Iglesia Esteban;M;1951-12-19;San Martín de Porres;2023-09-28;Sin Programa
3688;Eulalia Sevilla Vizcaíno;F;1949-02-11;Magdalena del Mar;2023-12-02;Bronce
3689;Luis Lasa-Catalá;M;1957-07-14;Chorrillos;2023-10-04;Plata
3690;Ileana Perera Codina;F;1942-07-16;Santiago de Surco;2023-07-26;Bronce
3691;Paz Susanita Aramburu Plaza;F;1966-11-11;Villa El Salvador;2023-10-03;Bronce
3692;Rosalina Figuerola Esparza;F;1943-08-02;San Borja;2023-12-15;Sin Programa
3693;Bienvenida Aragón Gárate;F;1951-03-12;San Isidro;2023-07-14;Sin Programa
3694;Gisela Mora Alberdi;F;1995-08-23;Jesús María;2023-12-04;Sin Programa
3695;Juliana Julie Núñez Expósito;F;1956-10-27;San Miguel;2023-07-31;Sin Programa
3696;Graciela Jennifer Garmendia Santana;F;1947-11-19;Los Olivos;2023-06-23;Sin Programa
3697;Dorotea Magdalena Sabater Carranza;F;1938-08-02;Jesús María;2024-01-21;Sin Programa
3698;Morena Vilar Navas;F;1978-02-25;San Borja;2023-04-26;Sin Programa
3699;Violeta Estrada Jara;F;2004-08-08;Los Olivos;2023-07-27;Sin Programa
3700;Roxana Torrent Sastre;F;2001-05-24;Breña;2023-04-05;Bronce
3701;Nicanor Noriega Vives;M;1966-02-20;Breña;2023-03-28;Bronce
3702;Amílcar Pavón Roldan;M;1990-03-29;Sin Especificar;2023-06-09;Bronce
3703;Lalo Cases Busquets;M;1946-04-07;San Miguel;2023-12-29;Bronce
3704;Jesusa Cantero Carreño;F;1938-01-20;San Juan de Lurigancho;2023-02-26;Bronce
3705;Pelayo Marqués-Cases;M;1976-01-09;San Miguel;2023-09-19;Oro
3706;Encarnita Santamaria Rubio;F;1992-01-09;Ate;2023-12-01;Sin Programa
3707;Anna Vargas-Esparza;F;1939-08-02;Rímac;2023-03-25;Bronce
3708;Salud Vicente;F;1967-05-09;San Juan de Lurigancho;2023-06-19;Sin Programa
3709;Calisto Girona Alegria;M;1940-02-20;San Isidro;2023-10-31;Bronce
3710;Paula Otero Zaragoza;F;1974-09-09;Independencia;2023-10-08;Plata
3711;Reyna Bárbara Zapata Arévalo;F;1937-08-13;Comas;2023-03-06;Sin Programa
3712;Fidela Grau-Diaz;F;1943-09-21;Magdalena del Mar;2023-09-21;Bronce
3713;Cebrián Cabrera Daza;M;1975-03-31;Jesús María;2023-03-06;Sin Programa
3714;Daniel Tadeo Cornejo Rodrigo;M;1994-04-18;Independencia;2023-04-14;Sin Programa
3715;Eligia Avilés Pérez;F;1958-10-27;San Miguel;2023-07-23;Oro
3716;Gema Vélez Robledo;F;1968-10-28;San Martín de Porres;2024-01-02;Bronce
3717;Josefina del Cerdán;F;1983-07-30;Magdalena del Mar;2023-04-09;Bronce
3718;Aarón Benavides Iglesias;M;1964-06-02;San Martín de Porres;2023-12-02;Plata
3719;Nayara Mesa-Gallardo;F;1941-08-03;Jesús María;2023-04-03;Plata
3720;Manuel Anastasio Barranco Reguera;M;1956-07-04;Independencia;2023-02-26;Sin Programa
3721;Bienvenida Terrón Cueto;F;1992-05-06;Magdalena del Mar;2023-02-17;Plata
3722;Gustavo Cuervo Rius;M;1984-12-12;Ate;2023-03-14;Sin Programa
3723;Marta Ferrer;F;1994-07-06;Breña;2023-04-05;Sin Programa
3724;Silvia Ordóñez Bejarano;F;1996-02-03;Jesús María;2023-01-28;Sin Programa
3725;Eliana Checa Querol;F;1986-07-26;Barranco;2024-01-04;Bronce
3726;Paola Cordero Fuster;F;1948-06-08;Pueblo Libre;2023-11-16;Sin Programa
3727;Bibiana del Morán;F;1962-01-19;Jesús María;2023-10-03;Sin Programa
3728;Melchor Carpio Viñas;M;1945-03-04;Santiago de Surco;2024-01-29;Bronce
3729;Luciana Calderon Sotelo;F;1949-10-31;Sin Especificar;2023-12-26;Sin Programa
3730;Natalio Ríos Martín;M;1940-11-06;Chorrillos;2023-09-07;Sin Programa
3731;Kike Santos Corral;M;1962-12-23;Jesús María;2023-11-01;Plata
3732;Vanesa Noguera Lladó;F;1957-01-10;Pueblo Libre;2023-02-27;Sin Programa
3733;Graciano Jaume Carbajo;M;1986-09-26;Sin Especificar;2023-05-04;Sin Programa
3734;Ignacio de Torrens;M;1938-02-15;Lince;2023-01-20;Bronce
3735;Coral Yáñez Calderón;F;1962-09-06;Magdalena del Mar;2023-11-06;Bronce
3736;Pío Pareja Hernández;M;1966-09-07;Comas;2023-12-23;Plata
3737;Socorro del Robles;F;1986-04-14;Jesús María;2023-08-07;Sin Programa
3738;Merche Calzada Losada;F;2000-09-07;Pueblo Libre;2023-03-09;Sin Programa
3739;Víctor Infante Verdejo;M;1937-04-20;San Martín de Porres;2023-04-22;Plata
3740;Hortensia Iglesias Palacios;F;1977-03-27;Ate;2023-12-21;Sin Programa
3741;Adora Cadenas Torralba;F;1997-01-16;Ate;2023-04-22;Sin Programa
3742;Marisol Uría Giralt;F;1990-02-03;Independencia;2023-11-27;Sin Programa
3743;Isaac Nazaret Larrañaga Calleja;M;1938-12-24;San Martín de Porres;2023-09-30;Sin Programa
3744;Lisandro del Villena;M;1960-07-22;San Isidro;2023-09-09;Sin Programa
3745;Alondra Campos;F;1968-08-13;Pueblo Libre;2023-10-04;Bronce
3746;Simón Régulo Cabello Bustamante;M;1967-01-20;Ate;2023-10-15;Sin Programa
3747;Roberto Gómez Palomo;M;2003-05-16;Comas;2023-11-01;Plata
3748;Nerea Olimpia Robles Prada;F;1950-02-16;Villa El Salvador;2023-01-29;Bronce
3749;Fanny Sacristán Serna;F;1945-12-14;San Martín de Porres;2023-03-30;Bronce
3750;Toni Juan Carlos Arcos Pujadas;M;1967-08-14;San Miguel;2023-12-03;Plata
3751;Nicanor Amigó;M;1962-10-06;San Isidro;2023-02-16;Sin Programa
3752;Loreto Escrivá Amador;M;1991-07-31;San Isidro;2023-06-19;Sin Programa
3753;Ariel Manzano Revilla;F;1989-10-18;Sin Especificar;2023-06-06;Sin Programa
3754;Pastora Saura Izaguirre;F;1966-12-25;Independencia;2023-07-04;Oro
3755;Salud Núñez Ortuño;F;1995-06-20;Jesús María;2023-10-26;Sin Programa
3756;Eliana Salmerón Asenjo;F;1994-01-30;Rímac;2024-01-18;Plata
3757;Jesusa Jódar Cueto;F;2004-01-05;Rímac;2023-06-28;Sin Programa
3758;León Montserrat Quero;M;1997-05-14;Chorrillos;2023-08-15;Sin Programa
3759;Reyna Dueñas Valero;F;1967-04-11;San Juan de Lurigancho;2023-03-31;Sin Programa
3760;Flavio Ortiz Goñi;M;1984-10-12;La Molina;2023-04-27;Sin Programa
3761;Saturnina Maza Cadenas;F;1981-01-30;La Molina;2023-02-03;Bronce
3762;Miguel Ramis Milla;M;1965-03-07;Villa El Salvador;2023-07-06;Sin Programa
3763;Leonor Micaela Estrada Piñeiro;F;1978-02-20;Sin Especificar;2023-05-21;Sin Programa
3764;Dulce Torralba Orozco;F;1960-11-10;Miraflores;2023-08-14;Sin Programa
3765;Rosenda Río Pardo;F;1937-11-19;Ate;2023-11-20;Sin Programa
3766;Cesar Moraleda Alcázar;M;1992-01-02;Jesús María;2023-09-07;Bronce
3767;Claudio Menéndez Velasco;M;1984-11-02;Independencia;2023-02-26;Sin Programa
3768;Emiliana Enríquez-Puig;F;1971-07-01;San Borja;2023-03-21;Sin Programa
3769;Obdulia Angelita Fiol Bueno;F;2001-07-10;Santiago de Surco;2023-10-18;Bronce
3770;Pelayo Quiroga Lago;M;1938-07-09;Jesús María;2023-10-30;Sin Programa
3771;Otilia Nieto Otero;F;1969-09-13;San Juan de Lurigancho;2023-11-30;Sin Programa
3772;Benita Plaza;F;1954-06-18;San Isidro;2023-08-31;Oro
3773;Sonia Marin Blanca;F;1946-10-07;Surco;2023-05-22;Plata
3774;Daniel Salas Armas;M;2005-08-05;Ate;2023-02-15;Bronce
3775;Maite Cortina Llanos;F;1938-06-13;Independencia;2023-12-28;Sin Programa
3776;Leocadia Gomez Gilabert;F;1999-04-30;Pueblo Libre;2023-03-15;Sin Programa
3777;Urbano Gonzalez Sacristán;M;2002-06-04;Villa El Salvador;2023-03-26;Plata
3778;Blanca Alberola Martin;F;1944-09-20;Los Olivos;2023-04-11;Sin Programa
3779;Ainara Tomas Ródenas;F;1936-05-11;Jesús María;2023-05-24;Bronce
3780;Manu Fernandez;F;1990-07-25;Magdalena del Mar;2023-08-28;Plata
3781;Ciro Villena;M;1936-04-09;Lince;2023-09-20;Sin Programa
3782;Gloria Maxi Pombo Jurado;F;1946-10-07;Villa El Salvador;2023-09-25;Sin Programa
3783;Samu Lago Rosado;M;1987-04-22;Villa El Salvador;2023-04-27;Sin Programa
3784;Germán Guitart Montero;M;1975-10-08;San Juan de Lurigancho;2023-02-08;Sin Programa
3785;Felipa Benítez-Cañizares;F;1991-11-09;San Juan de Lurigancho;2023-01-26;Sin Programa
3786;Tito Huerta Castells;M;1986-03-15;San Juan de Lurigancho;2023-05-25;Plata
3787;África Vera Tamarit;F;1948-08-06;La Molina;2023-09-19;Bronce
3788;Estefanía Calvo-Goñi;F;1984-10-31;La Molina;2023-03-07;Bronce
3789;Paca Goicoechea Sola;F;2006-05-25;Los Olivos;2024-01-21;Bronce
3790;Maricela Baena Seguí;F;1939-02-17;Los Olivos;2023-04-15;Sin Programa
3791;Isabel Leonor Rubio Barón;F;1994-02-23;Villa El Salvador;2023-09-06;Sin Programa
3792;Ainoa Sanabria Barceló;F;1953-03-16;San Juan de Lurigancho;2023-03-19;Sin Programa
3793;Judith Coloma Bartolomé;F;1957-09-14;Miraflores;2023-11-13;Bronce
3794;Anacleto Llorente Iniesta;M;1945-04-25;San Miguel;2023-07-25;Sin Programa
3795;Oriana Tudela Rosa;F;1963-07-19;Breña;2023-02-22;Bronce
3796;Hector Garrido Sans;M;2004-07-25;San Miguel;2024-01-02;Plata
3797;Lupita Mayo Murillo;F;1970-10-12;San Miguel;2023-02-07;Sin Programa
3798;Mariana Verdejo Ramírez;F;2000-02-29;San Isidro;2023-01-29;Sin Programa
3799;Raquel Miranda Agudo;F;1952-12-01;Pueblo Libre;2023-06-17;Sin Programa
3800;Amelia Olivia Palma Carretero;F;1961-08-03;Miraflores;2023-11-09;Bronce
3801;María Luisa Bartolomé Ávila;F;1984-02-03;Miraflores;2023-09-04;Bronce
3802;Pánfilo Cuéllar;M;1951-08-05;La Molina;2023-02-05;Sin Programa
3803;Edelmiro Escobar Escudero;M;1973-03-24;Jesús María;2023-07-27;Sin Programa
3804;Moreno Uría Carreras;M;2006-04-07;Sin Especificar;2024-01-11;Sin Programa
3805;Anunciación Burgos Quintanilla;F;1940-08-12;Independencia;2023-12-26;Sin Programa
3806;Pancho Octavio Ponce Ramón;M;1994-08-23;San Borja;2023-05-31;Bronce
3807;Obdulia Sánchez;F;1964-09-03;San Isidro;2023-04-24;Plata
3808;Soraya Nuñez España;F;1951-02-16;Barranco;2023-10-22;Sin Programa
3809;Fabricio Padilla Elías;M;1936-04-15;Sin Especificar;2023-04-13;Bronce
3810;Valerio Iniesta;M;1997-12-15;Santiago de Surco;2023-06-14;Plata
3811;Apolonia de Juliá;F;1974-04-03;Comas;2023-03-22;Bronce
3812;Chus González;F;1967-01-12;Barranco;2023-03-12;Plata
3813;Miriam Bilbao Nicolás;F;1937-03-02;Sin Especificar;2023-04-19;Bronce
3814;Remigio de Zabaleta;M;1943-04-14;Santiago de Surco;2023-03-02;Oro
3815;Ainara Barrera Barranco;F;1995-02-10;Ate;2023-06-01;Sin Programa
3816;Asdrubal Domingo Abellán;M;1971-10-10;San Borja;2023-01-10;Bronce
3817;Adora Acuña-Morillo;F;1947-09-14;Sin Especificar;2023-08-08;Sin Programa
3818;Encarnación Amorós;F;2007-07-29;Breña;2023-07-03;Sin Programa
3819;Marcela Florentina Baños Duque;F;1980-03-27;Miraflores;2023-02-08;Bronce
3820;Mercedes Valentín Espada;F;1967-07-05;San Miguel;2023-10-22;Bronce
3821;Concha Ojeda-Caballero;F;1980-11-03;Pueblo Libre;2023-04-21;Sin Programa
3822;Marcelo Perelló Elorza;M;1991-10-02;Pueblo Libre;2024-01-10;Sin Programa
3823;Patricio de Vera;M;1976-12-03;Santiago de Surco;2024-01-13;Sin Programa
3824;Santos Salgado Anglada;M;1980-11-02;Lince;2023-04-20;Sin Programa
3825;Alejo Julio César Carreño Mesa;M;2006-06-03;Chorrillos;2023-05-01;Sin Programa
3826;Baltasar Oller Escribano;M;1940-02-15;Jesús María;2023-09-07;Bronce
3827;Lorenza Carina Cabo Valenciano;F;1942-05-20;Independencia;2023-01-11;Sin Programa
3828;Marcial Cortina Navas;M;1995-10-05;Magdalena del Mar;2023-12-23;Sin Programa
3829;Áurea del Samper;F;1980-10-16;Rímac;2023-08-18;Sin Programa
3830;Nayara Bastida Neira;F;1988-08-23;San Martín de Porres;2023-11-02;Sin Programa
3831;Flavia Cid Heras;F;1981-07-22;San Miguel;2023-11-21;Bronce
3832;Cecilia del Arnaiz;F;1994-02-27;San Miguel;2023-02-01;Bronce
3833;América Tenorio Cabeza;F;1971-03-02;San Miguel;2023-04-24;Sin Programa
3834;Artemio Montes-Águila;M;1996-02-28;Breña;2023-03-03;Oro
3835;Maricela Odalys Vélez Prado;F;1959-05-03;Independencia;2023-09-14;Bronce
3836;Milagros Font-Lumbreras;F;2005-06-27;Miraflores;2023-06-07;Sin Programa
3837;Bernarda Samper Figuerola;F;2000-06-01;Sin Especificar;2023-11-15;Bronce
3838;Maura Roldan Quintero;F;1995-10-17;Rímac;2023-07-17;Plata
3839;Florinda Blanca;F;1950-08-16;San Juan de Lurigancho;2024-01-15;Sin Programa
3840;Aitana del Calvet;F;1953-10-01;Santiago de Surco;2023-06-28;Sin Programa
3841;Mar Tomé Porcel;F;1989-07-29;Rímac;2023-06-17;Sin Programa
3842;Leonor Madrigal Ballesteros;F;1975-10-10;Rímac;2023-02-26;Bronce
3843;Severo Arnaiz-Fabra;M;1982-07-09;Sin Especificar;2023-09-16;Sin Programa
3844;Fabio Durán Mir;M;2002-11-26;San Juan de Lurigancho;2023-09-07;Sin Programa
3845;Luna Anaya Arévalo;F;1961-03-03;Pueblo Libre;2023-07-06;Bronce
3846;Gabriela Fabra Ortiz;F;2006-01-23;Rímac;2023-08-27;Bronce
3847;Amaya Roura-Verdugo;F;1986-11-25;Rímac;2023-09-01;Bronce
3848;Teobaldo Escalona-Verdugo;M;1949-03-30;Magdalena del Mar;2023-02-22;Plata
3849;Nieves Arribas Garmendia;F;1971-03-13;Pueblo Libre;2023-03-08;Plata
3850;Jesusa Estevez Giralt;F;1971-05-04;Comas;2023-01-14;Plata
3851;Angelino Frutos Valbuena;M;2006-12-10;Ate;2023-02-08;Plata
3852;Marianela Alcántara Arrieta;F;1982-08-26;Santiago de Surco;2023-02-14;Sin Programa
3853;Clarisa Carnero;F;1995-09-22;Jesús María;2023-08-22;Bronce
3854;Adela Hernandez Muro;F;1978-12-07;Ate;2023-03-31;Sin Programa
3855;Guiomar Gracia Peral;M;1970-11-09;Miraflores;2023-10-23;Sin Programa
3856;Alfredo Costa;M;1940-12-06;San Borja;2023-03-11;Oro
3857;Marcelino Hoz Jordá;M;1944-09-05;Lince;2023-03-11;Bronce
3858;Nieves Menendez;F;1991-05-27;San Isidro;2023-08-30;Bronce
3859;Valeria Llamas Recio;F;1995-09-15;Independencia;2024-01-22;Bronce
3860;Hipólito Riba Pi;M;1998-03-25;San Martín de Porres;2023-02-13;Bronce
3861;Tadeo Falcó Torrents;M;1973-04-27;San Borja;2023-08-02;Plata
3862;María Carmen Alarcón Prats;F;1964-05-15;San Borja;2023-09-20;Bronce
3863;Pablo Sanchez Castells;M;1963-06-29;Chorrillos;2024-01-26;Plata
3864;Andrea Carbó Carlos;F;1941-11-18;Surco;2023-03-05;Plata
3865;Xiomara Torres Batlle;F;1979-12-13;Independencia;2023-03-05;Sin Programa
