id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
4310;Gilberto Amador-Sanabria;M;1936-10-31;Pueblo Libre;26/03/2023;Sin Programa
4311;Eva María Seguí;F;19/05/1964;Ate;2023-01-03;Oro
4312;María Ángeles Morera López;F;1987-07-27;Comas;2023-08-11;Oro
4313;Amancio Villanueva Casal;M;1966-09-06;Jesús María;02/03/2023;Plata
4314;Purificación del Rosselló;F;13/05/1977;Magdalena del Mar;15/10/2023;Oro
4315;Alicia Velasco-Bautista;F;24/05/2004;Chorrillos;13/07/2023;Bronce
4316;Seve Pina Murillo;M;11/09/1971;San Juan de Lurigancho;31 de julio de 2023;Sin Programa
4317;Pío del Cobo;M;14/07/1974;San Juan de Lurigancho;2023-04-16;Sin Programa
4318;Rafaela Ferrándiz Buendía;F;1958-12-25;Los Olivos;10/03/2023;Sin Programa
4319;Fátima Eliana Prado Giménez;F;05/09/1993;;2023-11-01;Bronce
4320;Amada Mateo Albero;F;1974-12-18;Los Olivos;18/05/2023;Plata
4321;Cleto Ripoll Ferrer;M;10/03/1991;Santiago de Surco;16/03/2023;Plata
4322;Rosalía Cordero;F;01/07/2006;Breña;10/07/2023;Sin Programa
4323;Maite Jara;F;1952-11-13;San Juan de Lurigancho;2023-12-11;Plata
4324;Abigaíl Batalla Cárdenas;F;06/02/1953;Pueblo Libre;2023-02-17;Oro
4325;Dulce Tolosa Batalla;F;1961-11-01;San Borja;2023-08-04;Bronce
4326;Joaquín Daza Uriarte;M;15 de abril de 1964;Santiago de Surco;2023-04-04;Plata
4327;Aníbal Segura Noriega;M;15/05/2006;;2024-01-29;Sin Programa
4328;Prudencio Gilberto Somoza Jordá;M;1966-09-03;San Juan de Lurigancho;09/11/2023;Sin Programa
4329;Manuela Maite Muro Morera;F;18/02/1942;Independencia;2023-07-02;Sin Programa
4330;Calixta Viña-Lorenzo;F;28/06/1967;Breña;29/12/2023;Sin Programa
4331;Reyes Viviana Higueras Gonzalo;F;1982-05-24;Lince;2023-12-13;Bronce
4332;Irma Tomas Lladó;F;1972-10-09;Lince;18/04/2023;Sin Programa
4333;José Manuel Mas Valenzuela;M;29 de diciembre de 1973;Surco;09/03/2023;Bronce
4334;Amaya Mas;F;23/12/1937;Los Olivos;2023-05-18;Sin Programa
4335;Ascensión Colomer Godoy;F;01/08/2002;Surco;19/05/2023;Sin Programa
4336;Vanesa Ibarra Simó;F;1958-09-05;Barranco;2023-01-09;Sin Programa
4337;Augusto Vega Parejo;M;1986-07-28;Surco;05/05/2023;Bronce
4338;Perlita Pulido;F;1999-10-21;San Miguel;3 de agosto de 2023;Sin Programa
4339;Margarita Muñoz;F;1961-04-10;Villa El Salvador;30 de diciembre de 2023;Sin Programa
4340;Anita Herrera Cámara;F;26 de marzo de 1976;Miraflores;12/05/2023;Sin Programa
4341;Jose Angel Natanael Batalla Mir;M;1948-01-06;Independencia;25 de marzo de 2023;Plata
4342;Isa Ramis Rosell;F;2003-03-12;Independencia;2023-12-23;Oro
4343;Hipólito Sáenz Anglada;M;1988-10-12;San Miguel;30 de marzo de 2023;Sin Programa
4344;Gil Carrasco Mena;M;26 de febrero de 1946;Miraflores;2023-07-06;Oro
4345;Lara Téllez Prieto;F;22/12/1969;La Molina;05/05/2023;Sin Programa
4346;Custodio Hermenegildo Ropero Gutierrez;M;1943-05-07;Surco;18/09/2023;Sin Programa
4347;Daniela Cózar Navarrete;F;1956-05-12;San Borja;2023-11-06;Sin Programa
4348;Marcelino Morillo Peñas;M;1965-10-27;Chorrillos;03/12/2023;Sin Programa
4349;Armida Blanca Blanca;F;02/12/1981;Chorrillos;2023-08-21;Bronce
4350;Brígida Romero Ugarte;F;1942-09-07;Comas;29/01/2024;Bronce
4351;Rosalina Cornejo Aznar;F;1941-11-17;Chorrillos;2024-01-17;Sin Programa
4352;Jovita Elías Antúnez;F;2007-09-12;Independencia;2023-10-22;Bronce
4353;Esteban Pedraza Palau;M;1974-09-30;Comas;22/05/2023;Bronce
4354;Antonia Almudena Dalmau Menendez;F;1961-08-06;San Borja;2023-06-21;Sin Programa
4355;Aureliano Arias Blanca;M;08/01/1965;La Molina;2023-07-06;Sin Programa
4356;María Luisa Abad Fernandez;F;1981-04-30;Rímac;2024-01-09;Sin Programa
4357;Vidal Portillo Trujillo;M;20 de mayo de 1941;Los Olivos;2023-06-11;Plata
4358;Débora Manuel Zorrilla;F;24/08/2000;Chorrillos;2023-09-23;Bronce
4359;Selena Luís Chacón;F;1950-08-02;Santiago de Surco;27 de agosto de 2023;Bronce
4360;Joaquina Juan Criado;F;03/01/1954;Rímac;2023-08-12;Sin Programa
4361;Atilio Valderrama-Goicoechea;M;30/10/1999;Santiago de Surco;2024-01-15;Sin Programa
4362;Alejandra Pozuelo Nevado;F;20 de mayo de 1999;Rímac;27/01/2023;Sin Programa
4363;Nélida Suárez Santamaria;F;04/12/1975;Barranco;24 de marzo de 2023;Sin Programa
4364;Liliana Medina Marin;F;20/02/1965;Rímac;31/01/2023;Sin Programa
4365;Hugo Gutierrez;M;1954-11-24;Lince;31 de julio de 2023;Bronce
4366;Natividad Morera Galvez;F;1983-05-02;Magdalena del Mar;06/01/2023;Sin Programa
4367;Joaquina Comas Cortina;F;21/08/1990;Miraflores;2023-03-04;Bronce
4368;Ani Barral Carranza;F;23 de marzo de 1998;;01/08/2023;Bronce
4369;Baltasar Sanchez Cases;M;1986-07-20;San Juan de Lurigancho;11/09/2023;Sin Programa
4370;Porfirio Beltrán Lumbreras;M;1 de octubre de 1958;Lince;19/12/2023;Bronce
4371;Noemí Montero Haro;F;1961-08-15;Miraflores;20/01/2024;Sin Programa
4372;Irma del Casado;F;8 de julio de 1971;San Martín de Porres;24/01/2024;Sin Programa
4373;Pastora Mate-Gallego;F;09/01/1945;San Isidro;13/11/2023;Sin Programa
4374;Morena de Pascual;F;05/06/1967;Barranco;2023-04-10;Sin Programa
4375;Genoveva Feliu Ochoa;F;23 de agosto de 1943;Surco;2023-08-23;Plata
4376;Amador Angulo Iniesta;M;9 de octubre de 1992;San Miguel;05/04/2023;Sin Programa
4377;Cayetana Valenciano;F;13/11/1995;Lince;30/06/2023;Sin Programa
4378;Narciso del Morales;M;16 de julio de 1992;Lince;2023-05-29;Bronce
4379;Benita del Roca;F;19/01/1939;Breña;03/01/2024;Sin Programa
4380;Zacarías Espejo Aguilera;M;1958-01-01;Rímac;05/05/2023;Plata
4381;Dionisia Ricart Buendía;F;1951-09-27;San Isidro;21/09/2023;Sin Programa
4382;Valentina del Colomer;F;29 de julio de 1952;San Miguel;2024-01-27;Bronce
4383;Verónica Checa Heredia;F;1987-08-26;Lince;02/06/2023;Bronce
4384;María Del Carmen Valbuena-Lobo;F;09/11/1997;Ate;02/01/2024;Plata
4385;Palmira Escribano Rios;F;11/06/1968;San Juan de Lurigancho;07/10/2023;Bronce
4386;Rogelio Agullo Palomo;M;01/05/2003;;2023-08-07;Bronce
4387;Salomón Peralta Navas;M;1941-08-19;Ate;16/05/2023;Sin Programa
4388;Aránzazu Tolosa Vallejo;F;1980-10-04;San Isidro;2023-06-11;Sin Programa
4389;Cloe Coloma Márquez;F;18/05/2003;Magdalena del Mar;13/09/2023;Sin Programa
4390;Eli Portillo-Álvaro;F;1965-07-05;Chorrillos;02/04/2023;Bronce
4391;María José Ángeles Ferrándiz Royo;F;18/10/1968;Santiago de Surco;2023-02-21;Bronce
4392;Jenny Manrique Sastre;F;1982-03-04;San Martín de Porres;13/12/2023;Plata
4393;Erasmo Méndez Alemán;M;01/09/2007;Jesús María;7 de mayo de 2023;Sin Programa
4394;Macario Barros;M;27/07/1972;Magdalena del Mar;16/10/2023;Plata
4395;Severino del Silva;M;22 de septiembre de 2004;Rímac;17/12/2023;Sin Programa
4396;Marianela Cristina Miró Gisbert;F;1991-05-01;Independencia;2023-11-11;Plata
4397;Eligio del Arias;M;1963-03-06;Breña;28/09/2023;Sin Programa
4398;Nicanor Izquierdo Prat;M;2 de agosto de 2000;Barranco;2023-11-09;Bronce
4399;Adela Grande Armas;F;14/11/1982;Chorrillos;17/04/2023;Sin Programa
4400;Samanta Sancho Haro;F;23/07/1936;Los Olivos;2023-11-22;Sin Programa
4401;Abel Ropero;M;6 de febrero de 1946;;10/08/2023;Bronce
4402;Angelita Llanos Riera;F;6 de agosto de 1991;Santiago de Surco;2023-03-22;Bronce
4403;Leyre Medina Azcona;F;10 de agosto de 1985;Independencia;08/03/2023;Bronce
4404;Marisa de Madrigal;F;11/12/1992;Los Olivos;1 de marzo de 2023;Sin Programa
4405;Tania Guitart Porcel;F;20 de agosto de 1972;San Borja;02/01/2023;Bronce
4406;Paola Moya-Elorza;F;1947-05-20;Barranco;2023-02-12;Plata
4407;Nacio Fonseca-Alcaraz;M;14/11/1947;Los Olivos;02/11/2023;Sin Programa
4408;Aníbal Mulet;M;1956-04-24;Villa El Salvador;2023-02-15;Plata
4409;Jose Almansa Cabezas;M;2000-12-26;Comas;2023-05-28;Sin Programa
4410;Íngrid Jordá Dominguez;F;1944-01-07;La Molina;22 de septiembre de 2023;Sin Programa
4411;Nico Jimenez Ricart;M;14/01/1950;Ate;16/08/2023;Sin Programa
4412;Yolanda Roldan Frías;F;1978-06-21;;2023-12-03;Oro
4413;Fidela Cabanillas Malo;F;1994-04-03;Independencia;28/01/2023;Bronce
4414;Macarena Bayona Benito;F;29/05/1940;Los Olivos;01/03/2023;Sin Programa
4415;Trinidad Carrión Acero;F;2005-03-09;San Juan de Lurigancho;2023-06-05;Bronce
4416;Anacleto León Escamilla;M;2004-08-11;Chorrillos;2023-07-26;Sin Programa
4417;Ramona Sanmiguel Nebot;F;2003-03-29;Surco;2023-02-26;Sin Programa
4418;Leyre Sola Vicente;F;1992-05-18;San Miguel;2023-04-26;Sin Programa
4419;Juliana Lobo Blanco;F;1946-09-23;Pueblo Libre;2023-06-14;Sin Programa
4420;Rufino Briones Osuna;M;1967-08-28;Lince;18 de abril de 2023;Bronce
4421;Gala Fajardo Ibáñez;F;15/08/1975;San Martín de Porres;2023-05-02;Sin Programa
4422;Xavier Boix Barroso;M;1951-12-15;San Juan de Lurigancho;25/03/2023;Bronce
4423;Blanca Nogués Cueto;F;15/04/1970;Ate;17/01/2024;Bronce
4424;Sabina Ferrera-Tejero;F;1985-09-01;Rímac;22/12/2023;Sin Programa
4425;Albino Nieto Porras;M;1944-04-22;Santiago de Surco;08/07/2023;Sin Programa
4426;Aránzazu Vila;F;1974-02-16;Independencia;03/12/2023;Bronce
4427;Cloe Diez;F;09/02/1949;Los Olivos;01/02/2023;Sin Programa
4428;Martín Tomás Bautista;M;1995-12-15;Los Olivos;06/06/2023;Sin Programa
4429;Silvia Urrutia Seco;F;1945-02-22;Miraflores;2023-10-28;Sin Programa
4430;Felipe Peinado;M;1994-08-08;Chorrillos;2023-04-29;Sin Programa
4431;Ximena Arnaiz Arce;F;2007-07-25;San Miguel;2023-08-25;Plata
4432;Cecilia de Padilla;F;12/12/1998;San Juan de Lurigancho;2023-04-25;Sin Programa
4433;Natalia Perales Nevado;F;1953-11-16;San Miguel;7 de julio de 2023;Sin Programa
4434;Pilar Aguilera;F;05/06/1960;San Miguel;2023-09-21;Plata
4435;Tomás Silva Blázquez;M;1966-12-19;Breña;2023-01-16;Sin Programa
4436;Tadeo Báez Viñas;M;1946-04-14;Barranco;2023-10-27;Sin Programa
4437;Raquel Carnero-Cerdán;F;05/01/1958;San Martín de Porres;27/06/2023;Sin Programa
4438;Leocadia del Carretero;F;19/12/1940;Independencia;2023-01-08;Plata
4439;Santiago Alcides Molins Hoyos;M;20/03/1954;Magdalena del Mar;2023-11-22;Plata
4440;Lupe Roig Marcos;F;18/06/1959;Los Olivos;2023-05-03;Bronce
4441;Tecla Campillo Ballesteros;F;05/11/2001;San Juan de Lurigancho;2023-02-15;Sin Programa
4442;Natalia Cerro Jordá;F;22/08/1977;Santiago de Surco;2023-09-20;Sin Programa
4443;Calista Lozano;F;12/03/1943;Magdalena del Mar;2023-11-27;Bronce
4444;Teodoro Requena Benavente;M;1936-05-12;La Molina;27/09/2023;Sin Programa
4445;Germán Benavides-Valentín;M;14/03/1941;Rímac;11 de julio de 2023;Bronce
4446;Pepita Marín Ramírez;F;1989-12-19;Jesús María;2023-04-09;Sin Programa
4447;Albert López Mosquera;M;1987-01-16;San Martín de Porres;07/10/2023;Plata
4448;Olivia Buendía Cervantes;F;1961-12-20;;10/05/2023;Sin Programa
4449;María Cristina Cabrera-Pareja;F;1947-06-06;Pueblo Libre;25/04/2023;Sin Programa
4450;Arcelia Lamas Múgica;F;1993-08-23;Santiago de Surco;2023-09-05;Sin Programa
4451;Vicente Casals España;M;1986-11-20;Los Olivos;22 de julio de 2023;Bronce
4452;Cloe Marisela Bermúdez Guardiola;F;23/07/1997;Independencia;17/08/2023;Sin Programa
4453;Eliana Merino Bernal;F;1960-03-22;;26/03/2023;Sin Programa
4454;Maricruz Martinez-Martorell;F;01/06/1995;Magdalena del Mar;2023-01-23;Plata
4455;Visitación Quintanilla Armas;F;1940-05-30;Chorrillos;2023-08-06;Plata
4456;Ágata Rivera Buendía;F;1936-10-13;Independencia;06/09/2023;Plata
4457;Eloy Azorin Cerro;M;05/09/1980;La Molina;2023-12-06;Sin Programa
4458;Arcelia Acosta Campillo;F;15 de abril de 2005;San Borja;2024-01-27;Bronce
4459;Alfonso del Paniagua;M;1951-05-01;Pueblo Libre;2024-01-18;Sin Programa
4460;Macarena Campillo;F;1995-01-21;Miraflores;2023-04-27;Sin Programa
4461;Candela Huguet Bilbao;F;16/07/1946;Lince;14/03/2023;Sin Programa
4462;Carla Esteve Calleja;F;04/01/1987;Los Olivos;2023-04-03;Sin Programa
4463;José Gil Castañeda;F;06/02/1950;La Molina;30/06/2023;Bronce
4464;Paz Vergara Gómez;F;13/07/1960;Rímac;2023-08-10;Plata
4465;Adela Zabala;F;27/04/1985;Barranco;2023-03-22;Sin Programa
4466;Luis Expósito Ugarte;M;1957-04-03;San Borja;29/01/2024;Sin Programa
4467;Diego Barranco-Ropero;M;04/06/1961;;2023-01-22;Sin Programa
4468;María José Pont Fernández;F;1975-06-30;Los Olivos;2023-09-17;Bronce
4469;Emelina Ocaña-Cerdán;F;1936-01-25;Villa El Salvador;2023-10-24;Bronce
4470;Marta Reina;F;1946-08-08;;2023-11-10;Plata
4471;Elvira Edelmira Ibañez Casanovas;F;1961-03-30;Comas;27/04/2023;Sin Programa
4472;Dominga Valenciano;F;25/01/1963;San Borja;2023-09-22;Sin Programa
4473;Baudelio Ramirez Feijoo;M;1964-08-10;Miraflores;04/01/2023;Bronce
4474;Nuria Castellanos Espinosa;F;1946-02-25;San Martín de Porres;2024-01-31;Sin Programa
4475;Azeneth Nazaret Ibarra Cazorla;F;1971-01-28;Villa El Salvador;2023-10-08;Bronce
4476;Cristina Iborra Artigas;F;22/10/1949;San Juan de Lurigancho;2023-07-14;Bronce
4477;Noa Prat Cañas;F;1992-10-12;San Borja;14/09/2023;Sin Programa
4478;Emiliano Capdevila Acedo;M;1984-01-30;Lince;08/09/2023;Sin Programa
4479;Paca Cano Alcalá;F;8 de noviembre de 2001;Independencia;11/05/2023;Sin Programa
4480;Ascensión Noguera;F;21/01/1991;San Martín de Porres;14/07/2023;Plata
4481;Jacinto Cobos Colom;M;01/12/1980;Rímac;2023-09-02;Bronce
4482;Teófila Peinado Morcillo;F;1990-06-21;Chorrillos;12 de enero de 2023;Plata
4483;Gonzalo Villena;M;04/11/2004;Breña;24/06/2023;Sin Programa
4484;Isidora Fortuny Coello;F;22 de octubre de 1968;;14/11/2023;Sin Programa
4485;Gema Osuna Fabra;F;22 de agosto de 1984;San Isidro;2023-07-16;Sin Programa
4486;Jose Ignacio Torrijos Llanos;M;6 de julio de 1993;Rímac;27/05/2023;Sin Programa
4487;Amarilis Iniesta;F;07/06/1974;Comas;25/10/2023;Bronce
4488;Iris Silva Cuadrado;F;28 de febrero de 1991;Ate;2023-07-03;Sin Programa
4489;Ricarda Barreda Segarra;F;1956-12-30;Ate;11/09/2023;Bronce
4490;Ema Frías-Reyes;F;30/12/1982;Independencia;26/07/2023;Plata
4491;Valero Madrigal Chico;M;1971-11-01;Rímac;2023-01-08;Sin Programa
4492;Enrique Elorza Rojas;M;1974-12-16;Villa El Salvador;2023-04-06;Sin Programa
4493;Jordi Ávila Bas;M;20/12/1979;Pueblo Libre;23/01/2023;Sin Programa
4494;Javi Félix Mateo Gomez;M;6 de enero de 1999;Surco;2023-12-11;Sin Programa
4495;Chus del Tapia;F;09/12/1981;Ate;12/10/2023;Bronce
4496;Elba Cueto;F;2002-07-11;Villa El Salvador;19/09/2023;Sin Programa
4497;Constanza del Cañellas;F;1953-04-03;Lince;12 de octubre de 2023;Sin Programa
4498;Reyna Guitart Torre;F;1980-09-08;Pueblo Libre;19/01/2024;Bronce
4499;Constanza Vergara;F;1979-06-07;;4 de mayo de 2023;Bronce
4500;Bartolomé Leal Peláez;M;1969-01-21;Pueblo Libre;13/06/2023;Sin Programa
4501;Dominga Cabeza-Llabrés;F;15/12/1997;Santiago de Surco;19/12/2023;Bronce
4502;Rosalía Menéndez-Quintanilla;F;04/08/1987;Lince;2023-11-20;Bronce
4503;Ana Belén Campo Hernández;F;1957-04-02;Los Olivos;16/05/2023;Sin Programa
4504;Edmundo Hidalgo España;M;1998-06-26;San Miguel;2023-06-15;Bronce
4505;Juan Luis de Company;M;1967-04-02;Ate;2023-12-30;Sin Programa
4506;Fernando Rivas Nogueira;M;2007-11-14;Miraflores;09/01/2023;Bronce
4507;Juliana Ferrer Exposito;F;2002-02-05;Jesús María;2023-11-25;Sin Programa
4508;Quique Medina Rodríguez;M;28/12/1995;Comas;2024-01-16;Sin Programa
4509;Obdulia Llabrés Flores;F;26/02/1953;Surco;04/09/2023;Oro
4510;Nicanor Palacios;M;5 de enero de 1943;;15/04/2023;Bronce
4511;Fortunata Suarez Ferrández;F;1963-12-26;Los Olivos;2023-10-22;Bronce
4512;Eufemia Arroyo Navarrete;F;2002-03-24;;30 de julio de 2023;Bronce
4513;Jovita Hernando Mínguez;F;04/02/1973;Barranco;7 de enero de 2024;Plata
4514;Danilo del Alegre;M;21/01/1968;San Martín de Porres;21/11/2023;Plata
4515;Aroa Cerro Guardia;F;15/05/1947;Villa El Salvador;2023-11-12;Sin Programa
4516;Toribio Arranz;M;1966-01-05;Surco;02/12/2023;Sin Programa
4517;Josefina Revilla Belmonte;F;20/04/2004;Lince;2024-01-14;Plata
4518;Nieves Sainz Cerdá;F;1992-08-15;Surco;2023-06-04;Plata
4519;Paz Garmendia Gil;F;24 de septiembre de 1997;San Borja;05/12/2023;Bronce
4520;Ariadna Arce Jerez;F;31/07/1962;Magdalena del Mar;06/03/2023;Sin Programa
4521;Ágata Rebollo Carreño;F;30/09/1963;Santiago de Surco;2023-01-20;Sin Programa
4522;Milagros Sandoval Gallart;F;1946-02-02;Comas;06/12/2023;Oro
4523;Francisco Guzmán Carrera;M;02/09/1941;Lince;2023-10-27;Sin Programa
4524;Rosenda Ibáñez Hernando;F;04/04/1946;Barranco;2023-07-01;Bronce
4525;Jordán Lluch Diego;M;2007-05-12;Rímac;2023-03-19;Oro
4526;Tadeo Tovar Gascón;M;30/08/1984;Rímac;2024-01-20;Plata
4527;Vicente Muro;M;1985-11-25;San Juan de Lurigancho;21/01/2024;Plata
4528;Anunciación Vara Grande;F;02/11/1958;Lince;22/08/2023;Bronce
4529;Eligia Abigaíl Roldán Oller;F;19/03/1984;Lince;24 de abril de 2023;Sin Programa
4530;Primitiva Santamaria Córdoba;F;1981-04-19;Ate;29/06/2023;Bronce
4531;Pepita Cabanillas Almazán;F;1938-07-24;Barranco;2023-02-06;Sin Programa
4532;Clemente Dueñas Crespo;M;26/04/1998;Los Olivos;15/03/2023;Sin Programa
4533;Paz Arrieta Escobar;F;22/06/1982;Magdalena del Mar;05/06/2023;Bronce
4534;Sarita Gallart Figueroa;F;1979-02-25;Rímac;21/02/2023;Bronce
4535;Eusebio Serna Barriga;M;21/02/1988;Ate;2023-12-18;Bronce
4536;Coral de Angulo;F;29 de septiembre de 1962;Jesús María;2023-11-12;Sin Programa
4537;Primitivo Fuente Pazos;M;1975-12-03;Jesús María;22/05/2023;Sin Programa
4538;Silvia Rosales Correa;F;2003-07-25;Rímac;26/11/2023;Sin Programa
4539;Sigfrido Cuenca Sáez;M;13/01/1987;Miraflores;2023-10-22;Plata
4540;Adelaida Donoso;F;1956-02-08;Pueblo Libre;02/11/2023;Plata
4541;Alexandra Díez Rivera;F;11/01/1951;San Borja;2023-12-21;Sin Programa
4542;Anselma Criado Galán;F;1987-05-25;Santiago de Surco;01/05/2023;Bronce
4543;Carmelo Ribes Camps;M;1951-06-19;Pueblo Libre;03/04/2023;Bronce
4544;Crescencia Delgado;F;1941-11-18;Ate;2023-05-03;Sin Programa
4545;Oriana Viña Murcia;F;17 de agosto de 1970;Santiago de Surco;13/01/2023;Bronce
4546;Cayetano de Sanchez;M;2002-03-28;Chorrillos;2023-11-16;Bronce
4547;Chema Salgado;M;15/03/1997;Los Olivos;12/06/2023;Oro
4548;Fausto Juan Gargallo;M;1986-05-20;La Molina;2023-07-14;Sin Programa
4549;Clímaco Ramis Marqués;M;26/05/1971;Chorrillos;25 de junio de 2023;Sin Programa
4550;Reina Sola;F;22/07/1994;Comas;2023-05-15;Sin Programa
4551;Trinidad Carlos Castañeda;F;03/10/1989;San Juan de Lurigancho;24/12/2023;Sin Programa
4552;Darío Carbajo Tello;M;24 de octubre de 2001;San Borja;21/01/2024;Plata
4553;Wálter Cepeda;M;23 de abril de 1936;San Martín de Porres;2023-10-12;Sin Programa
4554;Lorenza Escolano Guardiola;F;1997-07-25;Independencia;16 de octubre de 2023;Sin Programa
4555;Dalila Ayuso Verdugo;F;06/06/2006;Jesús María;30/10/2023;Sin Programa
4556;Lalo Vasco Benavent Hernández;M;11/11/1966;Los Olivos;27/03/2023;Sin Programa
4557;Mamen Blanes-Nicolau;F;1961-12-30;Comas;2023-11-09;Bronce
4558;Lupita Bueno-Jover;F;11/06/2000;Independencia;2023-12-05;Sin Programa
4559;Eva Cerdán Escalona;F;15/10/1959;Chorrillos;14/04/2023;Bronce
4560;Inmaculada Trujillo Fuertes;F;1965-03-05;;16/01/2024;Sin Programa
4561;Samu Giménez Borrás;M;16/06/1954;Independencia;12/03/2023;Bronce
4562;Brunilda Salamanca-Bellido;F;9 de julio de 1983;Comas;31/10/2023;Bronce
4563;Poncio Bernat;M;1961-04-09;Surco;20 de agosto de 2023;Sin Programa
4564;Jeremías Cózar Llorente;M;05/03/1961;Los Olivos;01/07/2023;Sin Programa
4565;Ale Aparicio Alberdi;F;1970-01-29;Surco;10/09/2023;Sin Programa
4566;Roldán Amador Anglada;M;1961-02-09;Jesús María;3 de mayo de 2023;Sin Programa
4567;Etelvina Cózar Bertrán;F;12/04/1951;Villa El Salvador;2023-01-11;Bronce
4568;Noemí Falcón Terrón;F;2000-08-01;San Juan de Lurigancho;16/09/2023;Sin Programa
4569;Isabel Pera Barceló;F;1961-03-20;Villa El Salvador;12/07/2023;Plata
4570;Alba Pacífica Conde Osuna;F;1964-08-05;Santiago de Surco;5 de abril de 2023;Bronce
4571;Fortunata Cardona Varela;F;23/05/1984;San Juan de Lurigancho;2023-07-06;Sin Programa
4572;Renato Manzano Julián;M;25/03/1972;Breña;13 de enero de 2024;Sin Programa
4573;Aristides Coloma Tapia;M;30/10/1961;Lince;13/04/2023;Plata
4574;Jose Luis Yuste Benito;M;17/09/1967;Pueblo Libre;14/04/2023;Plata
4575;Carmelita Malo Vallejo;F;24/10/2003;Jesús María;29 de enero de 2023;Sin Programa
4576;Rocío Alondra Miralles Pino;F;09/09/1962;Breña;06/04/2023;Sin Programa
4577;Almudena del Solsona;F;1960-05-11;Villa El Salvador;24/01/2023;Sin Programa
4578;Amada Avilés Acedo;F;1988-08-03;Villa El Salvador;23/08/2023;Bronce
4579;Vicenta Hoyos Pina;F;28/12/1971;;2023-09-24;Sin Programa
4580;Maximino Noguera Borrego;M;1945-06-13;Breña;19/12/2023;Bronce
4581;Porfirio Villalobos Llopis;M;1960-10-31;;2023-02-13;Bronce
4582;Brígida Quirós-Pina;F;1970-04-08;Santiago de Surco;10 de noviembre de 2023;Sin Programa
4583;Azucena Custodia Rey Company;F;28/04/1965;San Martín de Porres;17/01/2023;Plata
4584;José Mari Goñi Montoya;M;27/10/1938;Rímac;2023-09-30;Sin Programa
4585;Nadia Avilés Paz;F;1967-10-12;Rímac;05/01/2024;Sin Programa
4586;Segismundo Domínguez Perez;M;1998-11-06;San Isidro;03/04/2023;Sin Programa
4587;Leoncio Ariza Soriano;M;1997-01-08;Pueblo Libre;2023-02-16;Sin Programa
4588;Herminio Galiano Hernandez;M;13/01/1941;Rímac;25/01/2024;Sin Programa
4589;María Cristina Seguí;F;2007-12-04;Barranco;2023-02-25;Bronce
4590;Galo Rubén Alegria Zaragoza;M;29/03/1940;Villa El Salvador;17 de julio de 2023;Plata
4591;Begoña Barón Barrera;F;1977-06-19;Comas;2023-10-12;Bronce
4592;Salvador Arévalo Carvajal;M;1979-10-19;Magdalena del Mar;04/11/2023;Sin Programa
4593;Dolores Álvaro;F;1986-06-11;Magdalena del Mar;2023-09-26;Bronce
4594;Vilma Ángel Adadia;F;12/02/1991;;2023-06-16;Bronce
4595;Maura Jordán Elías;F;18/09/1941;Jesús María;14/01/2024;Oro
4596;Juana Valentín-Ibarra;F;1974-12-10;Magdalena del Mar;18/04/2023;Bronce
4597;Cleto Pineda-Expósito;M;1936-08-11;San Martín de Porres;2023-08-24;Bronce
4598;Moisés Baró-Pulido;M;2001-09-02;Miraflores;14 de febrero de 2023;Sin Programa
4599;Domingo Cortina Bastida;M;2007-10-31;San Isidro;2023-01-19;Sin Programa
4600;Obdulia Páez Marquez;F;1974-01-02;La Molina;26 de abril de 2023;Sin Programa
4601;Juan Carlos Meléndez Ramón;M;15/11/1957;San Juan de Lurigancho;19/08/2023;Sin Programa
4602;Candela Almansa Herrero;F;1949-06-07;La Molina;17/05/2023;Bronce
4603;Reyes Castrillo;M;1987-05-21;San Isidro;02/02/2023;Plata
4604;Poncio Álvaro Rosa;M;9 de febrero de 1946;Pueblo Libre;2023-07-26;Sin Programa
4605;Aránzazu Menendez Infante;F;13/02/1969;Villa El Salvador;2023-02-28;Bronce
4606;Jerónimo Armas Portero;M;27 de enero de 1966;Santiago de Surco;11/05/2023;Bronce
4607;Melania Porta Crespi;F;1948-03-28;San Juan de Lurigancho;16/04/2023;Bronce
4608;Pili Pereira Manso;F;1965-09-09;Breña;11/02/2023;Bronce
4609;Cayetana Quintana Grande;F;21/07/1961;San Miguel;06/02/2023;Sin Programa
4610;Evita Estévez Marin;F;1945-06-09;Ate;2023-04-28;Sin Programa
4611;Toribio Alvarado Blazquez;M;1944-11-06;Pueblo Libre;29 de junio de 2023;Sin Programa
4612;Florinda del Reina;F;1993-08-26;San Juan de Lurigancho;2023-03-17;Bronce
4613;Tere Manso Vilalta;F;1985-09-07;Rímac;2023-02-28;Sin Programa
4614;Saturnino Juan Manuel Vazquez Alsina;M;1941-05-20;Pueblo Libre;09/07/2023;Sin Programa
4615;Pío Canales Pedrosa;M;14/05/1958;San Borja;2023-09-01;Plata
4616;Leopoldo Valle Villena;M;1942-02-25;Independencia;2023-08-04;Sin Programa
4617;Severo Llorens Mármol;M;12/02/1957;Pueblo Libre;04/07/2023;Plata
4618;Joan Barrio Nieto;M;1975-08-23;San Miguel;2023-05-04;Plata
4619;Ema Barceló Manuel;F;2002-10-30;Pueblo Libre;2023-07-13;Plata
4620;Clara Garzón Gallardo;F;17/10/1988;Magdalena del Mar;2023-07-11;Bronce
